"","position","water_year","Node","season","Probability_Threshold","value","Species","Life_Stage","Hydraulic"
"1","slice1",1999,"L02-031","critical","Seasonal",76.0869565217391,"Toad","Breeding/Eggs","Depth"
"2","slice1",2000,"L02-031","non_critical","Seasonal",31.1258278145695,"Toad","Breeding/Eggs","Depth"
"3","slice1",2000,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"4","slice1",2001,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"5","slice1",2001,"L02-031","critical","Seasonal",28.0373831775701,"Toad","Breeding/Eggs","Depth"
"6","slice1",2002,"L02-031","non_critical","Seasonal",85.4304635761589,"Toad","Breeding/Eggs","Depth"
"7","slice1",2002,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"8","slice1",2003,"L02-031","non_critical","Seasonal",90.7894736842105,"Toad","Breeding/Eggs","Depth"
"9","slice1",2003,"L02-031","critical","Seasonal",47.196261682243,"Toad","Breeding/Eggs","Depth"
"10","slice1",2004,"L02-031","non_critical","Seasonal",89.4039735099338,"Toad","Breeding/Eggs","Depth"
"11","slice1",2004,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"12","slice1",2005,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"13","slice1",2005,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"14","slice1",2006,"L02-031","non_critical","Seasonal",97.3509933774834,"Toad","Breeding/Eggs","Depth"
"15","slice1",2006,"L02-031","critical","Seasonal",55.607476635514,"Toad","Breeding/Eggs","Depth"
"16","slice1",2007,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"17","slice1",2007,"L02-031","critical","Seasonal",99.5327102803738,"Toad","Breeding/Eggs","Depth"
"18","slice1",2008,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"19","slice1",2008,"L02-031","critical","Seasonal",51.4018691588785,"Toad","Breeding/Eggs","Depth"
"20","slice1",2009,"L02-031","non_critical","Seasonal",47.0198675496689,"Toad","Breeding/Eggs","Depth"
"21","slice1",2009,"L02-031","critical","Seasonal",91.588785046729,"Toad","Breeding/Eggs","Depth"
"22","slice1",2010,"L02-031","non_critical","Seasonal",99.3377483443709,"Toad","Breeding/Eggs","Depth"
"23","slice1",2010,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"24","slice1",2011,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"25","slice1",2011,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"26","slice1",2012,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"27","slice1",2012,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"28","slice1",2013,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"29","slice1",2013,"L02-031","critical","Seasonal",58.8785046728972,"Toad","Breeding/Eggs","Depth"
"30","slice1",2014,"L02-031","non_critical","Seasonal",69.5364238410596,"Toad","Breeding/Eggs","Depth"
"31","slice1",2014,"L02-031","critical","Seasonal",90.1869158878505,"Toad","Breeding/Eggs","Depth"
"32","slice1",2015,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"33","slice1",2015,"L02-031","critical","Seasonal",54.9180327868852,"Toad","Breeding/Eggs","Depth"
"34","slice2",1999,"L02-031","critical","Seasonal",76.0869565217391,"Toad","Breeding/Eggs","Depth"
"35","slice2",2000,"L02-031","non_critical","Seasonal",27.1523178807947,"Toad","Breeding/Eggs","Depth"
"36","slice2",2000,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"37","slice2",2001,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"38","slice2",2001,"L02-031","critical","Seasonal",28.0373831775701,"Toad","Breeding/Eggs","Depth"
"39","slice2",2002,"L02-031","non_critical","Seasonal",81.4569536423841,"Toad","Breeding/Eggs","Depth"
"40","slice2",2002,"L02-031","critical","Seasonal",98.5981308411215,"Toad","Breeding/Eggs","Depth"
"41","slice2",2003,"L02-031","non_critical","Seasonal",88.8157894736842,"Toad","Breeding/Eggs","Depth"
"42","slice2",2003,"L02-031","critical","Seasonal",47.196261682243,"Toad","Breeding/Eggs","Depth"
"43","slice2",2004,"L02-031","non_critical","Seasonal",62.2516556291391,"Toad","Breeding/Eggs","Depth"
"44","slice2",2004,"L02-031","critical","Seasonal",87.3831775700935,"Toad","Breeding/Eggs","Depth"
"45","slice2",2005,"L02-031","non_critical","Seasonal",98.6754966887417,"Toad","Breeding/Eggs","Depth"
"46","slice2",2005,"L02-031","critical","Seasonal",97.6635514018692,"Toad","Breeding/Eggs","Depth"
"47","slice2",2006,"L02-031","non_critical","Seasonal",97.3509933774834,"Toad","Breeding/Eggs","Depth"
"48","slice2",2006,"L02-031","critical","Seasonal",55.607476635514,"Toad","Breeding/Eggs","Depth"
"49","slice2",2007,"L02-031","non_critical","Seasonal",95.3947368421053,"Toad","Breeding/Eggs","Depth"
"50","slice2",2007,"L02-031","critical","Seasonal",99.5327102803738,"Toad","Breeding/Eggs","Depth"
"51","slice2",2008,"L02-031","non_critical","Seasonal",96.0264900662252,"Toad","Breeding/Eggs","Depth"
"52","slice2",2008,"L02-031","critical","Seasonal",51.4018691588785,"Toad","Breeding/Eggs","Depth"
"53","slice2",2009,"L02-031","non_critical","Seasonal",41.0596026490066,"Toad","Breeding/Eggs","Depth"
"54","slice2",2009,"L02-031","critical","Seasonal",91.588785046729,"Toad","Breeding/Eggs","Depth"
"55","slice2",2010,"L02-031","non_critical","Seasonal",78.1456953642384,"Toad","Breeding/Eggs","Depth"
"56","slice2",2010,"L02-031","critical","Seasonal",99.5327102803738,"Toad","Breeding/Eggs","Depth"
"57","slice2",2011,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"58","slice2",2011,"L02-031","critical","Seasonal",99.5327102803738,"Toad","Breeding/Eggs","Depth"
"59","slice2",2012,"L02-031","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"60","slice2",2012,"L02-031","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"61","slice2",2013,"L02-031","non_critical","Seasonal",99.3377483443709,"Toad","Breeding/Eggs","Depth"
"62","slice2",2013,"L02-031","critical","Seasonal",58.8785046728972,"Toad","Breeding/Eggs","Depth"
"63","slice2",2014,"L02-031","non_critical","Seasonal",69.5364238410596,"Toad","Breeding/Eggs","Depth"
