"","position","water_year","Node","season","Probability_Threshold","value","Species","Life_Stage","Hydraulic"
"1","slice1",1999,"L02-023","critical","Seasonal",38.0434782608696,"Toad","Breeding/Eggs","Depth"
"2","slice1",2000,"L02-023","non_critical","Seasonal",50.9933774834437,"Toad","Breeding/Eggs","Depth"
"3","slice1",2000,"L02-023","critical","Seasonal",85.5140186915888,"Toad","Breeding/Eggs","Depth"
"4","slice1",2001,"L02-023","non_critical","Seasonal",74.1721854304636,"Toad","Breeding/Eggs","Depth"
"5","slice1",2001,"L02-023","critical","Seasonal",21.9626168224299,"Toad","Breeding/Eggs","Depth"
"6","slice1",2002,"L02-023","non_critical","Seasonal",66.2251655629139,"Toad","Breeding/Eggs","Depth"
"7","slice1",2002,"L02-023","critical","Seasonal",95.3271028037383,"Toad","Breeding/Eggs","Depth"
"8","slice1",2003,"L02-023","non_critical","Seasonal",51.3157894736842,"Toad","Breeding/Eggs","Depth"
"9","slice1",2003,"L02-023","critical","Seasonal",45.7943925233645,"Toad","Breeding/Eggs","Depth"
"10","slice1",2004,"L02-023","non_critical","Seasonal",96.6887417218543,"Toad","Breeding/Eggs","Depth"
"11","slice1",2004,"L02-023","critical","Seasonal",90.1869158878505,"Toad","Breeding/Eggs","Depth"
"12","slice1",2005,"L02-023","non_critical","Seasonal",95.364238410596,"Toad","Breeding/Eggs","Depth"
"13","slice1",2005,"L02-023","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"14","slice1",2006,"L02-023","non_critical","Seasonal",81.4569536423841,"Toad","Breeding/Eggs","Depth"
"15","slice1",2006,"L02-023","critical","Seasonal",61.6822429906542,"Toad","Breeding/Eggs","Depth"
"16","slice1",2007,"L02-023","non_critical","Seasonal",99.3421052631579,"Toad","Breeding/Eggs","Depth"
"17","slice1",2007,"L02-023","critical","Seasonal",85.981308411215,"Toad","Breeding/Eggs","Depth"
"18","slice1",2008,"L02-023","non_critical","Seasonal",86.0927152317881,"Toad","Breeding/Eggs","Depth"
"19","slice1",2008,"L02-023","critical","Seasonal",49.5327102803738,"Toad","Breeding/Eggs","Depth"
"20","slice1",2009,"L02-023","non_critical","Seasonal",54.9668874172185,"Toad","Breeding/Eggs","Depth"
"21","slice1",2009,"L02-023","critical","Seasonal",78.5046728971963,"Toad","Breeding/Eggs","Depth"
