"","position","water_year","Node","season","Probability_Threshold","value","Species","Life_Stage","Hydraulic"
"1","slice1",1999,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"2","slice1",2000,"L02-010","non_critical","Seasonal",98.6754966887417,"Toad","Breeding/Eggs","Depth"
"3","slice1",2000,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"4","slice1",2001,"L02-010","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"5","slice1",2001,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"6","slice1",2002,"L02-010","non_critical","Seasonal",99.3377483443709,"Toad","Breeding/Eggs","Depth"
"7","slice1",2002,"L02-010","critical","Seasonal",99.0654205607477,"Toad","Breeding/Eggs","Depth"
"8","slice1",2003,"L02-010","non_critical","Seasonal",99.3421052631579,"Toad","Breeding/Eggs","Depth"
"9","slice1",2003,"L02-010","critical","Seasonal",34.5794392523364,"Toad","Breeding/Eggs","Depth"
"10","slice1",2004,"L02-010","non_critical","Seasonal",84.1059602649007,"Toad","Breeding/Eggs","Depth"
"11","slice1",2004,"L02-010","critical","Seasonal",33.1775700934579,"Toad","Breeding/Eggs","Depth"
"12","slice1",2005,"L02-010","non_critical","Seasonal",44.3708609271523,"Toad","Breeding/Eggs","Depth"
"13","slice1",2005,"L02-010","critical","Seasonal",89.7196261682243,"Toad","Breeding/Eggs","Depth"
"14","slice1",2006,"L02-010","non_critical","Seasonal",41.0596026490066,"Toad","Breeding/Eggs","Depth"
"15","slice1",2006,"L02-010","critical","Seasonal",14.9532710280374,"Toad","Breeding/Eggs","Depth"
"16","slice1",2007,"L02-010","non_critical","Seasonal",67.7631578947368,"Toad","Breeding/Eggs","Depth"
"17","slice1",2007,"L02-010","critical","Seasonal",50.4672897196262,"Toad","Breeding/Eggs","Depth"
"18","slice1",2008,"L02-010","non_critical","Seasonal",72.1854304635762,"Toad","Breeding/Eggs","Depth"
"19","slice1",2008,"L02-010","critical","Seasonal",7.00934579439252,"Toad","Breeding/Eggs","Depth"
"20","slice1",2009,"L02-010","non_critical","Seasonal",39.0728476821192,"Toad","Breeding/Eggs","Depth"
"21","slice1",2009,"L02-010","critical","Seasonal",63.0841121495327,"Toad","Breeding/Eggs","Depth"
"22","slice1",2010,"L02-010","non_critical","Seasonal",96.6887417218543,"Toad","Breeding/Eggs","Depth"
"23","slice1",2010,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"24","slice1",2011,"L02-010","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"25","slice1",2011,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"26","slice1",2012,"L02-010","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"27","slice1",2012,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"28","slice1",2013,"L02-010","non_critical","Seasonal",99.3377483443709,"Toad","Breeding/Eggs","Depth"
"29","slice1",2013,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"30","slice1",2014,"L02-010","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"31","slice1",2014,"L02-010","critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
"32","slice1",2015,"L02-010","non_critical","Seasonal",100,"Toad","Breeding/Eggs","Depth"
