"","position","water_year","Node","season","Probability_Threshold","value","Species","Life_Stage","Hydraulic"
"1","slice1",1999,"L02-030","critical","Seasonal",31.5217391304348,"Toad","Breeding/Eggs","Depth"
"2","slice1",2000,"L02-030","non_critical","Seasonal",32.4503311258278,"Toad","Breeding/Eggs","Depth"
"3","slice1",2000,"L02-030","critical","Seasonal",81.3084112149533,"Toad","Breeding/Eggs","Depth"
"4","slice1",2001,"L02-030","non_critical","Seasonal",62.9139072847682,"Toad","Breeding/Eggs","Depth"
"5","slice1",2001,"L02-030","critical","Seasonal",20.5607476635514,"Toad","Breeding/Eggs","Depth"
"6","slice1",2002,"L02-030","non_critical","Seasonal",56.953642384106,"Toad","Breeding/Eggs","Depth"
"7","slice1",2002,"L02-030","critical","Seasonal",89.7196261682243,"Toad","Breeding/Eggs","Depth"
"8","slice1",2003,"L02-030","non_critical","Seasonal",40.7894736842105,"Toad","Breeding/Eggs","Depth"
"9","slice1",2003,"L02-030","critical","Seasonal",27.5700934579439,"Toad","Breeding/Eggs","Depth"
"10","slice1",2004,"L02-030","non_critical","Seasonal",96.0264900662252,"Toad","Breeding/Eggs","Depth"
"11","slice1",2004,"L02-030","critical","Seasonal",83.6448598130841,"Toad","Breeding/Eggs","Depth"
"12","slice1",2005,"L02-030","non_critical","Seasonal",73.5099337748344,"Toad","Breeding/Eggs","Depth"
"13","slice1",2005,"L02-030","critical","Seasonal",95.3271028037383,"Toad","Breeding/Eggs","Depth"
"14","slice1",2006,"L02-030","non_critical","Seasonal",44.3708609271523,"Toad","Breeding/Eggs","Depth"
"15","slice1",2006,"L02-030","critical","Seasonal",45.7943925233645,"Toad","Breeding/Eggs","Depth"
"16","slice1",2007,"L02-030","non_critical","Seasonal",91.4473684210526,"Toad","Breeding/Eggs","Depth"
"17","slice1",2007,"L02-030","critical","Seasonal",66.3551401869159,"Toad","Breeding/Eggs","Depth"
"18","slice1",2008,"L02-030","non_critical","Seasonal",82.1192052980132,"Toad","Breeding/Eggs","Depth"
"19","slice1",2008,"L02-030","critical","Seasonal",32.2429906542056,"Toad","Breeding/Eggs","Depth"
"20","slice1",2009,"L02-030","non_critical","Seasonal",42.3841059602649,"Toad","Breeding/Eggs","Depth"
"21","slice1",2009,"L02-030","critical","Seasonal",57.9439252336449,"Toad","Breeding/Eggs","Depth"
"22","slice1",2010,"L02-030","non_critical","Seasonal",92.7152317880795,"Toad","Breeding/Eggs","Depth"
"23","slice1",2010,"L02-030","critical","Seasonal",74.2990654205608,"Toad","Breeding/Eggs","Depth"
"24","slice1",2011,"L02-030","non_critical","Seasonal",65.1315789473684,"Toad","Breeding/Eggs","Depth"
"25","slice1",2011,"L02-030","critical","Seasonal",81.7757009345794,"Toad","Breeding/Eggs","Depth"
"26","slice1",2012,"L02-030","non_critical","Seasonal",90.0662251655629,"Toad","Breeding/Eggs","Depth"
"27","slice1",2012,"L02-030","critical","Seasonal",77.5700934579439,"Toad","Breeding/Eggs","Depth"
"28","slice1",2013,"L02-030","non_critical","Seasonal",75.4966887417219,"Toad","Breeding/Eggs","Depth"
"29","slice1",2013,"L02-030","critical","Seasonal",40.1869158878505,"Toad","Breeding/Eggs","Depth"
"30","slice1",2014,"L02-030","non_critical","Seasonal",37.0860927152318,"Toad","Breeding/Eggs","Depth"
"31","slice1",2014,"L02-030","critical","Seasonal",67.7570093457944,"Toad","Breeding/Eggs","Depth"
"32","slice1",2015,"L02-030","non_critical","Seasonal",67.7631578947368,"Toad","Breeding/Eggs","Depth"
"33","slice1",2015,"L02-030","critical","Seasonal",23.7704918032787,"Toad","Breeding/Eggs","Depth"
"34","slice2",1999,"L02-030","critical","Seasonal",31.5217391304348,"Toad","Breeding/Eggs","Depth"
"35","slice2",2000,"L02-030","non_critical","Seasonal",30.4635761589404,"Toad","Breeding/Eggs","Depth"
"36","slice2",2000,"L02-030","critical","Seasonal",81.3084112149533,"Toad","Breeding/Eggs","Depth"
"37","slice2",2001,"L02-030","non_critical","Seasonal",62.9139072847682,"Toad","Breeding/Eggs","Depth"
"38","slice2",2001,"L02-030","critical","Seasonal",20.5607476635514,"Toad","Breeding/Eggs","Depth"
"39","slice2",2002,"L02-030","non_critical","Seasonal",56.2913907284768,"Toad","Breeding/Eggs","Depth"
"40","slice2",2002,"L02-030","critical","Seasonal",88.785046728972,"Toad","Breeding/Eggs","Depth"
"41","slice2",2003,"L02-030","non_critical","Seasonal",40.1315789473684,"Toad","Breeding/Eggs","Depth"
"42","slice2",2003,"L02-030","critical","Seasonal",27.5700934579439,"Toad","Breeding/Eggs","Depth"
"43","slice2",2004,"L02-030","non_critical","Seasonal",80.794701986755,"Toad","Breeding/Eggs","Depth"
"44","slice2",2004,"L02-030","critical","Seasonal",78.0373831775701,"Toad","Breeding/Eggs","Depth"
"45","slice2",2005,"L02-030","non_critical","Seasonal",73.5099337748344,"Toad","Breeding/Eggs","Depth"
"46","slice2",2005,"L02-030","critical","Seasonal",94.8598130841121,"Toad","Breeding/Eggs","Depth"
"47","slice2",2006,"L02-030","non_critical","Seasonal",44.3708609271523,"Toad","Breeding/Eggs","Depth"
"48","slice2",2006,"L02-030","critical","Seasonal",45.7943925233645,"Toad","Breeding/Eggs","Depth"
"49","slice2",2007,"L02-030","non_critical","Seasonal",90.7894736842105,"Toad","Breeding/Eggs","Depth"
"50","slice2",2007,"L02-030","critical","Seasonal",66.3551401869159,"Toad","Breeding/Eggs","Depth"
"51","slice2",2008,"L02-030","non_critical","Seasonal",82.1192052980132,"Toad","Breeding/Eggs","Depth"
"52","slice2",2008,"L02-030","critical","Seasonal",32.2429906542056,"Toad","Breeding/Eggs","Depth"
"53","slice2",2009,"L02-030","non_critical","Seasonal",39.7350993377483,"Toad","Breeding/Eggs","Depth"
"54","slice2",2009,"L02-030","critical","Seasonal",57.9439252336449,"Toad","Breeding/Eggs","Depth"
"55","slice2",2010,"L02-030","non_critical","Seasonal",82.7814569536424,"Toad","Breeding/Eggs","Depth"
"56","slice2",2010,"L02-030","critical","Seasonal",74.2990654205608,"Toad","Breeding/Eggs","Depth"
"57","slice2",2011,"L02-030","non_critical","Seasonal",65.1315789473684,"Toad","Breeding/Eggs","Depth"
"58","slice2",2011,"L02-030","critical","Seasonal",81.7757009345794,"Toad","Breeding/Eggs","Depth"
"59","slice2",2012,"L02-030","non_critical","Seasonal",90.0662251655629,"Toad","Breeding/Eggs","Depth"
"60","slice2",2012,"L02-030","critical","Seasonal",77.5700934579439,"Toad","Breeding/Eggs","Depth"
"61","slice2",2013,"L02-030","non_critical","Seasonal",74.8344370860927,"Toad","Breeding/Eggs","Depth"
