"","position","water_year","Node","season","Probability_Threshold","value","Species","Life_Stage","Hydraulic"
"1","slice1",1999,"L02-021","critical","Seasonal",29.3478260869565,"Toad","Breeding/Eggs","Depth"
"2","slice1",2000,"L02-021","non_critical","Seasonal",27.1523178807947,"Toad","Breeding/Eggs","Depth"
"3","slice1",2000,"L02-021","critical","Seasonal",96.7289719626168,"Toad","Breeding/Eggs","Depth"
"4","slice1",2001,"L02-021","non_critical","Seasonal",70.8609271523179,"Toad","Breeding/Eggs","Depth"
"5","slice1",2001,"L02-021","critical","Seasonal",20.5607476635514,"Toad","Breeding/Eggs","Depth"
"6","slice1",2002,"L02-021","non_critical","Seasonal",84.1059602649007,"Toad","Breeding/Eggs","Depth"
"7","slice1",2002,"L02-021","critical","Seasonal",95.3271028037383,"Toad","Breeding/Eggs","Depth"
"8","slice1",2003,"L02-021","non_critical","Seasonal",40.1315789473684,"Toad","Breeding/Eggs","Depth"
"9","slice1",2003,"L02-021","critical","Seasonal",18.6915887850467,"Toad","Breeding/Eggs","Depth"
"10","slice1",2004,"L02-021","non_critical","Seasonal",95.364238410596,"Toad","Breeding/Eggs","Depth"
"11","slice1",2004,"L02-021","critical","Seasonal",52.803738317757,"Toad","Breeding/Eggs","Depth"
"12","slice1",2005,"L02-021","non_critical","Seasonal",76.158940397351,"Toad","Breeding/Eggs","Depth"
"13","slice1",2005,"L02-021","critical","Seasonal",98.1308411214953,"Toad","Breeding/Eggs","Depth"
"14","slice1",2006,"L02-021","non_critical","Seasonal",54.3046357615894,"Toad","Breeding/Eggs","Depth"
"15","slice1",2006,"L02-021","critical","Seasonal",62.6168224299065,"Toad","Breeding/Eggs","Depth"
"16","slice1",2007,"L02-021","non_critical","Seasonal",92.1052631578947,"Toad","Breeding/Eggs","Depth"
"17","slice1",2007,"L02-021","critical","Seasonal",67.2897196261682,"Toad","Breeding/Eggs","Depth"
"18","slice1",2008,"L02-021","non_critical","Seasonal",82.1192052980132,"Toad","Breeding/Eggs","Depth"
